"Emission magnitude [kgh]","Log emission magnitude [log(kgh)]","Cumulative emissions [kgh]","Cumulative aerial emissions [kgh]","Cumulative partial emissions [kgh]","Cumulative simulated emissions [kgh]","Cumulative fraction of sites Rutherford","Emission magnitude Rutherford [kgh]","Log emission magnitude Rutherford [kgh]","Cumulative emissions fraction Rutherford [%]","Cumulative emissions fraction partial [%]","Cumulative emissions fraction aerial [%]","Cumulative emissions fraction [%]","Log cumulative emissions fraction","Cumulative fraction of sites","Cumulative fraction of sites inc partial detect","Log cumulative fraction of sites","Fraction of sites emitting at or above this level","Fraction of aerial detect sites at or above this level","Cumulative fraction missed partial detect sites","Partial detection correction [%]"
1.13564375000000,0.05506775621155,124930.75042317514000,104635.43229137806000,0.00000000000000,26998.67605000001300,,1.06321583333333,0.02643725896358,0.21441767261968,0.00000000000000,0.82621551575640,0.98754199668220,,0.67886005954912,0.67886005954912,-0.49316189517962,0.32124627817950,,0.00000000000000,0.00000000000000
1.13635000000000,0.05533631638090,124929.61407317525000,104635.43229137806000,0.00000000000000,26997.61200791668300,,1.06404208333333,0.02677617447850,0.21440922583829,0.00000000000000,0.82621551575640,0.98753297998400,,0.67896639727775,0.67896639727775,-0.49330567749575,0.32113994045088,,0.00000000000000,0.00000000000000
1.13702416666667,0.05559333349855,124928.47704900854000,104635.43229137806000,0.00000000000000,26996.54714958334800,,1.06485833333333,0.02711087906603,0.21440077257864,0.00000000000000,0.82621551575640,0.98752395795711,,0.67907273500638,0.67907273500638,-0.49344950742981,0.32103360272225,,0.00000000000000,0.00000000000000
1.13781833333333,0.05589563677734,124927.33923067510000,104635.43229137806000,0.00000000000000,26995.48153666667300,,1.06561291666667,0.02741945256151,0.21439231332579,0.00000000000000,0.82621551575640,0.98751492971449,,0.67917907273500,0.67917907273500,-0.49359338501333,0.32092726499362,,0.00000000000000,0.00000000000000
1.13856541666667,0.05618062076446,124926.20066525848000,104635.43229137806000,0.00000000000000,26994.41519583334600,,1.06634083333333,0.02771732283532,0.21438384828088,0.00000000000000,0.82621551575640,0.98750589553198,,0.67928541046363,0.67928541046363,-0.49373731027792,0.32082092726500,,0.00000000000000,0.00000000000000
1.13941333333333,0.05650386389014,124925.06125192519000,104635.43229137806000,0.00000000000000,26993.34811249999300,,1.06708333333333,0.02801868045649,0.21437537730313,0.00000000000000,0.82621551575640,0.98749685465411,,0.67939174819225,0.67939174819225,-0.49388128325517,0.32071458953637,,0.00000000000000,0.00000000000000
1.14011541666667,0.05677139621789,124923.92113650840000,104635.43229137806000,0.00000000000000,26992.28029541667000,,1.06781708333333,0.02831729264505,0.21436690053585,0.00000000000000,0.82621551575640,0.98748780832347,,0.67949808592088,0.67949808592088,-0.49402530397673,0.32060825180775,,0.00000000000000,0.00000000000000
1.14086375000000,0.05705601994450,124922.78027275852000,104635.43229137806000,0.00000000000000,26991.21165083331700,,1.06864458333333,0.02865331249309,0.21435841718259,0.00000000000000,0.82621551575640,0.98747875606525,,0.67960442364951,0.67960442364951,-0.49416937247429,0.32050191407912,,0.00000000000000,0.00000000000000
1.14157833333333,0.05732949802527,124921.63869442519000,104635.43229137806000,0.00000000000000,26990.14223374999700,,1.06941708333333,0.02896900643527,0.21434992768337,0.00000000000000,0.82621551575640,0.98746969810340,,0.67971076137813,0.67971076137813,-0.49431348877955,0.32039557635049,,0.00000000000000,0.00000000000000
1.14234416666667,0.05762175093332,124920.49635025844000,104635.43229137806000,0.00000000000000,26989.07217208332400,,1.07006166666667,0.02923071885280,0.21434143306020,0.00000000000000,0.82621551575640,0.98746063407775,,0.67981709910676,0.67981709910676,-0.49445765292424,0.32028923862187,,0.00000000000000,0.00000000000000
1.14313375000000,0.05792245263845,124919.35321650855000,104635.43229137806000,0.00000000000000,26988.00137999999400,,1.07079208333333,0.02952833136272,0.21433293261683,0.00000000000000,0.82621551575640,0.98745156376947,,0.67992343683538,0.67992343683538,-0.49460186494015,0.32018290089324,,0.00000000000000,0.00000000000000
1.14400458333333,0.05825540248226,124918.20921192518000,104635.43229137806000,0.00000000000000,26986.92979125000000,,1.07158875000000,0.02985210222491,0.21432442582536,0.00000000000000,0.82621551575640,0.98744248649172,,0.68002977456401,0.68002977456401,-0.49474612485906,0.32007656316462,,0.00000000000000,0.00000000000000
1.14480833333333,0.05856069101493,124917.06440359182000,104635.43229137806000,0.00000000000000,26985.85759541667000,,1.07219583333333,0.03009929552465,0.21431591420670,0.00000000000000,0.82621551575640,0.98743340280194,,0.68013611229264,0.68013611229264,-0.49489043271282,0.31997022543599,,0.00000000000000,0.00000000000000
1.14568083333333,0.05889004485878,124915.91872275848000,104635.43229137806000,0.00000000000000,26984.78471166667000,,1.07288375000000,0.03037716384618,0.21430739715288,0.00000000000000,0.82621551575640,0.98742431226040,,0.68024245002126,0.68024245002126,-0.49503478853330,0.31986388770736,,0.00000000000000,0.00000000000000
1.14660666666667,0.05923976229881,124914.77211609179000,104635.43229137806000,0.00000000000000,26983.71112125000000,,1.07359041666667,0.03066430242738,0.21429887450639,0.00000000000000,0.82621551575640,0.98741521438661,,0.68034878774989,0.68034878774989,-0.49517919235239,0.31975754997874,,0.00000000000000,0.00000000000000
1.14742166666667,0.05954928374765,124913.62469442520000,104635.43229137806000,0.00000000000000,26982.63691583333000,,1.07420541666667,0.03091365911624,0.21429034697416,0.00000000000000,0.82621551575640,0.98740611006373,,0.68045512547852,0.68045512547852,-0.49532364420202,0.31965121225011,,0.00000000000000,0.00000000000000
1.14812541666667,0.05981599087916,124912.47656900853000,104635.43229137806000,0.00000000000000,26981.56183083333600,,1.07508500000000,0.03126862911616,0.21428181246079,0.00000000000000,0.82621551575640,0.98739700010918,,0.68056146320714,0.68056146320714,-0.49546814411415,0.31954487452148,,0.00000000000000,0.00000000000000
1.14877458333333,0.06006159559754,124911.32779442519000,104635.43229137806000,0.00000000000000,26980.48586958334000,,1.07596125000000,0.03162348961346,0.21427327101967,0.00000000000000,0.82621551575640,0.98738788500906,,0.68066780093577,0.68066780093577,-0.49561269212077,0.31943853679286,,0.00000000000000,0.00000000000000
