"Emission magnitude [kgh]","Log emission magnitude [log(kgh)]","Cumulative emissions [kgh]","Cumulative aerial emissions [kgh]","Cumulative partial emissions [kgh]","Cumulative simulated emissions [kgh]","Cumulative fraction of sites Rutherford","Emission magnitude Rutherford [kgh]","Log emission magnitude Rutherford [kgh]","Cumulative emissions fraction Rutherford [%]","Cumulative emissions fraction partial [%]","Cumulative emissions fraction aerial [%]","Cumulative emissions fraction [%]","Log cumulative emissions fraction","Cumulative fraction of sites","Cumulative fraction of sites inc partial detect","Log cumulative fraction of sites","Fraction of sites emitting at or above this level","Fraction of aerial detect sites at or above this level","Cumulative fraction missed partial detect sites","Partial detection correction [%]"
0.00000000000000,-INF,16413.43578122621000,6044.78589197963600,0.00000000000000,11074.82276713333500,,0.00000000000000,-INF,0.67726580172893,0.00000000000000,0.36599380406713,1.00000000000000,,0.00018618506796,0.00018618506796,-0.00000000000002,1.00000000000000,,0.00000000000000,0.00000000000000
0.00000000000000,-INF,16413.43578122621000,6044.78589197963600,0.00000000000000,11074.82276713333500,,0.00000000000000,-INF,0.67726580172893,0.00000000000000,0.36599380406713,1.00000000000000,,0.00037237013592,0.00037237013592,-0.00008086667597,0.99981381493204,,0.00000000000000,0.00000000000000
0.00000000000000,-INF,16413.43578122621000,6044.78589197963600,0.00000000000000,11074.81577755000000,,0.00698958333333,-2.15554871287057,0.67726537418644,0.00000000000000,0.36599380406713,1.00000000000000,,0.00055855520387,0.00055855520387,-0.00016174841229,0.99962762986408,,0.00000000000000,0.00000000000000
0.00006989583333,-INF,16413.43571133037400,6044.78589197963600,0.00000000000000,11074.80878796666400,,0.00698958333333,-2.15554871287057,0.67726494664396,0.00000000000000,0.36599380406713,0.99999999589612,,0.00074474027183,0.00074474027183,-0.00024264521459,0.99944144479613,,0.00000000000000,0.00000000000000
0.00062906250000,-INF,16413.43508226787500,6044.78589197963600,0.00000000000000,11074.80179838334200,,0.00698958333333,-2.15554871287057,0.67726451910147,0.00000000000000,0.36599380406713,0.99999995692975,,0.00093092533979,0.00093092533979,-0.00032355708849,0.99925525972817,,0.00000000000000,0.00000000000000
0.00202697916667,-INF,16413.43305528871000,6044.78589197963600,0.00000000000000,11074.79480880000100,,0.00698958333333,-2.15554871287057,0.67726409155898,0.00000000000000,0.36599380406713,0.99999983473106,,0.00111711040775,0.00111711040775,-0.00040448403960,0.99906907466021,,0.00000000000000,0.00000000000000
0.00328510416667,-INF,16413.42977018453500,6044.78589197963600,0.00000000000000,11074.78781824583000,,0.00699055416667,-2.15548858878110,0.67726366395808,0.00000000000000,0.36599380406713,0.99999963596784,,0.00130329547570,0.00130329547570,-0.00048542607355,0.99888288959225,,0.00000000000000,0.00000000000000
0.00447333333333,-INF,16413.42529685121000,6044.78589197963600,0.00000000000000,11074.78082589583400,,0.00699235000000,-2.15537744484667,0.67726323624890,0.00000000000000,0.36599380406713,0.99999936499924,,0.00148948054366,0.00148948054366,-0.00056638319596,0.99869670452430,,0.00000000000000,0.00000000000000
0.00552210416667,-INF,16413.41977474705000,6044.78589197963600,0.00000000000000,11074.77383051249900,,0.00699538333333,-2.15519005296448,0.67726280835735,0.00000000000000,0.36599380406713,0.99999902877623,,0.00167566561162,0.00167566561162,-0.00064735541246,0.99851051945634,,0.00000000000000,0.00000000000000
0.00615264166667,-INF,16413.41362210537800,6044.78589197963600,0.00000000000000,11074.76682914583200,,0.00700136666667,-2.15482227372060,0.67726238010198,0.00000000000000,0.36599380406713,0.99999865277260,,0.00186185067958,0.00186185067958,-0.00072834272866,0.99832433438838,,0.00000000000000,0.00000000000000
0.00671271250000,-INF,16413.40690939288500,6044.78589197963600,0.00000000000000,11074.75982307917000,,0.00700606666667,-2.15453306311562,0.67726195155733,0.00000000000000,0.36599380406713,0.99999824172495,,0.00204803574753,0.00204803574753,-0.00080934515022,0.99813814932042,,0.00000000000000,0.00000000000000
0.00692572083333,-INF,16413.39998367204000,6044.78589197963600,0.00000000000000,11074.75280513333400,,0.00701794583333,-2.15380341308224,0.67726152227476,0.00000000000000,0.36599380406713,0.99999781782592,,0.00223422081549,0.00223422081549,-0.00089036268275,0.99795196425247,,0.00000000000000,0.00000000000000
0.00699952083333,-2.15493673181201,16413.39298415120400,6044.78589197963600,0.00000000000000,11074.74577147499800,,0.00703365833333,-2.15284101957140,0.67726109203013,0.00000000000000,0.36599380406713,0.99999738968524,,0.00242040588345,0.00242040588345,-0.00097139533191,0.99776577918451,,0.00000000000000,0.00000000000000
0.00700289166667,-2.15472915867191,16413.38598125954000,6044.78589197963600,0.00000000000000,11074.73871784583400,,0.00705362916667,-2.15161804547797,0.67726066057061,0.00000000000000,0.36599380406713,0.99999696133646,,0.00260659095141,0.00260659095141,-0.00105244310333,0.99757959411655,,0.00000000000000,0.00000000000000
0.00701004583333,-2.15429239993569,16413.37897121371000,6044.78589197963600,0.00000000000000,11074.73163943333600,,0.00707841250000,-2.15010453962538,0.67726022759140,0.00000000000000,0.36599380406713,0.99999653254465,,0.00279277601936,0.00279277601936,-0.00113350600267,0.99739340904859,,0.00000000000000,0.00000000000000
0.00701725833333,-2.15385119765003,16413.37195395537500,6044.78589197963600,0.00000000000000,11074.72454046250100,,0.00709897083333,-2.14885283047802,0.67725979336933,0.00000000000000,0.36599380406713,0.99999610331790,,0.00297896108732,0.00297896108732,-0.00121458403555,0.99720722398064,,0.00000000000000,0.00000000000000
