,Emission magnitude [kgh],Cumulative emissions fraction [%]
1828,0.037875392500002006,0.998100622466727
1829,0.037912452916667,0.9980980199921371
1830,0.0379512075,0.9980954148631861
1831,0.037989623333332,0.9980928070876811
1832,0.038028455416666,0.9980901966460032
1833,0.038067018333333,0.99808758354459
1834,0.038106248749999,0.9980849677474921
1835,0.038144709583333006,0.9980823493041461
1836,0.038181926250000005,0.9980797283077611
1837,0.038218997083333,0.9980771047637971
1838,0.038257093333333,0.9980744786151601
1839,0.038294975833334,0.998071849863097
1840,0.03833455083333501,0.9980692183910389
1841,0.038373348333335,0.998066584248979
1842,0.03841262249999999,0.998063947420228
1843,0.038450621666667004,0.9980613079859652
1844,0.038488634166668,0.9980586659424782
1845,0.038527473749999,0.998056021227195
1846,0.038563794166666,0.9980533740192911
1847,0.038601869166666,0.9980507241993349
1848,0.038643393333333,0.998048071528365
1849,0.038679925000000996,0.9980454163391949
1850,0.038716967916667,0.998042758606711
1851,0.038755161249999,0.998040098257162
1852,0.038792572500001996,0.9980374353379251
1853,0.038831855416667,0.9980347697242941
1854,0.038869448750001,0.9980321015117181
1855,0.038907104166668004,0.9980294307167341
1856,0.03894562916666701,0.998026757280473
1857,0.038982187083332995,0.998024081336788
1858,0.039019762916667,0.998021402798647
1859,0.039059599166666,0.998018721533434
1860,0.03909781875,0.998016037639411
1861,0.039135646249999004,0.998013351153673
1862,0.039174315000001,0.9980106620107669
1863,0.03921238041666699,0.9980079702546801
1864,0.039253202916665994,0.998005275695751
1865,0.039289533333333,0.998002578643136
1866,0.03932661875,0.9979998790521591
1867,0.039365061250001006,0.9979971768359139
1868,0.039403136666667005,0.9979944720020271
1869,0.039441509166667,0.9979917645288279
1870,0.039477984166666,0.9979890545458889
1871,0.03951596416666699,0.9979863419622209
1872,0.039550770833332,0.99798362698322
1873,0.039588469166666,0.9979809094208469
1874,0.039626365000001,0.997978189251673
1875,0.039665420416666,0.9979754664017759
1876,0.039702833333334006,0.9979727409813239
1877,0.039737094583334,0.9979700132161671
1878,0.039774868333334004,0.997967282852928
1879,0.03981356625,0.997964549834591
1880,0.039851225416667,0.9979618142284812
1881,0.039888340833334,0.997959076078574
1882,0.039925694999999,0.997956335365474
1883,0.039966139999999,0.9979535918661849
1884,0.040005682499999,0.9979508456579941
1885,0.04004338708333299,0.997948096872382
1886,0.04008303125,0.997945345368714
1887,0.040122077500001005,0.997942591179962
1888,0.040160832083334,0.997939834340978
1889,0.040199026666666,0.997937074878817
1890,0.040238386666665,0.9979343127172079
1891,0.040277819583334,0.997931547861193
1892,0.04031293375,0.9979287805883589
1893,0.04034884583333401,0.9979260108541338
1894,0.04038697333333301,0.997923238505507
1895,0.04042474625,0.997920463574558
1896,0.040462873750001,0.9979176860295167
