,Emission magnitude [kgh],Cumulative emissions fraction [%],Cumulative fraction of sites
299,0.0032688225,0.999995261027421,0.016638935108150003
300,0.0032688225,0.9999952283623891,0.016694398225179995
301,0.0032688225,0.999995195697357,0.016749861342210005
302,0.0032688225,0.9999951630323232,0.01680532445923
303,0.0032688225,0.999995130367289,0.01686078757626
304,0.0032791668749999996,0.999995097595261,0.01691625069329
305,0.0032791668749999996,0.999995064823235,0.01697171381032
306,0.0032791668749999996,0.9999950320512081,0.017027176927340005
307,0.0032791668749999996,0.999994999279181,0.017082640044369997
308,0.0032791668749999996,0.9999949665071552,0.017138103161399996
309,0.0032860631249999996,0.9999949336610101,0.01719356627842
310,0.0032964074999999996,0.9999949007141481,0.01724902939545
311,0.0032998556249999996,0.9999948677358599,0.017304492512480004
312,0.0032998556249999996,0.9999948347575749,0.017359955629510003
313,0.00330330375,0.999994801741851,0.017415418746529996
314,0.0033067518749999997,0.999994768684096,0.01747088186356
315,0.0033067518749999997,0.99999473562634,0.01752634498059
316,0.0033102,0.999994702535816,0.01758180809762
317,0.0033102,0.999994669445291,0.017637271214640003
318,0.0033102,0.999994636354768,0.017692734331670002
319,0.0033170962499999997,0.999994603195938,0.017748197448699998
320,0.0033170962499999997,0.999994570037107,0.01780366056572
321,0.0033170962499999997,0.9999945368782741,0.01785912368275
322,0.0033170962499999997,0.9999945037194431,0.01791458679978
323,0.0033170962499999997,0.9999944705606121,0.01797004991681
324,0.0033239924999999997,0.999994437328002,0.018025513033829998
325,0.0033239924999999997,0.999994404095388,0.018080976150859997
326,0.0033239924999999997,0.9999943708627759,0.018136439267889996
327,0.0033239924999999997,0.999994337630163,0.01819190238491
328,0.0033239924999999997,0.9999943043975531,0.01824736550194
329,0.0033239924999999997,0.9999942711649379,0.018302828618970004
330,0.0033308887499999993,0.9999942378619651,0.018358291736000003
331,0.003334336875,0.999994204521953,0.018413754853019996
332,0.003334336875,0.9999941711819431,0.018469217970049998
333,0.003334336875,0.9999941378419329,0.01852468108708
334,0.003334336875,0.9999941045019222,0.018580144204100004
335,0.003334336875,0.9999940711619122,0.018635607321130003
336,0.003334336875,0.999994037821901,0.018691070438159995
337,0.003334336875,0.999994004481891,0.018746533555190004
338,0.003334336875,0.9999939711418809,0.01880199667221
339,0.003334336875,0.9999939378018702,0.01885745978924
340,0.003334336875,0.9999939044618609,0.01891292290627
341,0.003334336875,0.999993871121849,0.018968386023289995
